Time (s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Absolute acceleration (m/s^2)
4.074490417,-1.192309106,-0.168861741,0.270191064,1.234146872
4.084553417,-1.17086605,-0.128560684,0.297057851,1.214783324
4.094615417,-1.133906677,-0.014537348,0.336723023,1.182936212
4.104678417,-1.122351848,0.021402563,0.298922528,1.161673973
4.114740417,-1.067655677,0.037727112,0.280642962,1.104568899
4.124803417,-0.942340052,-0.019548411,0.399743729,1.023807581
4.134866417,-0.815288973,-0.050374932,0.570055579,0.996090913
4.144928417,-0.776874228,0.025396796,0.822967536,1.132013308
4.154991417,-0.762892512,-0.04140121,0.780430797,1.09214984
4.165053417,-0.842120676,-0.078176689,0.797000052,1.162104948
4.175116417,-1.034898991,-0.201578082,0.739633019,1.287907856
4.185179417,-1.194281518,-0.291404178,0.566280617,1.353476441
4.195241417,-1.393173535,-0.209303423,0.497956486,1.494222568
4.205304417,-1.719819467,0.064322881,0.464017493,1.782478237
4.215366417,-2.066430131,0.233731336,0.430063881,2.123609843
4.225429417,-2.151745393,0.439414163,0.482914524,2.248621685
4.235492417,-2.123908554,0.715116813,0.551674857,2.307969833
4.245554417,-1.875593238,0.662476085,0.404746606,2.029912406
4.255617417,-1.516610596,0.602607613,0.465198045,1.696953994
4.265679417,-1.148480424,0.480155808,0.74555391,1.451002245
4.275742417,-0.892129134,0.181573003,1.079844491,1.412418943
4.285805417,-0.835224762,-0.204266632,1.37968971,1.625690301
